RESPNUM_FK,question_code,rating_value
1745,Q7INFODOWN,5.0
1746,Q7INFODOWN,2.0
1747,Q7INFODOWN,3.0
1751,Q7INFODOWN,4.0
1753,Q7INFODOWN,5.0
1754,Q7INFODOWN,4.0
1756,Q7INFODOWN,4.0
1757,Q7INFODOWN,4.0
1758,Q7INFODOWN,3.0
1762,Q7INFODOWN,3.0
1763,Q7INFODOWN,4.0
1764,Q7INFODOWN,3.0
1766,Q7INFODOWN,4.0
1767,Q7INFODOWN,4.0
1768,Q7INFODOWN,4.0
1769,Q7INFODOWN,5.0
1771,Q7INFODOWN,3.0
1772,Q7INFODOWN,5.0
1773,Q7INFODOWN,3.0
1774,Q7INFODOWN,4.0
1775,Q7INFODOWN,3.0
1776,Q7INFODOWN,4.0
1782,Q7INFODOWN,4.0
1784,Q7INFODOWN,5.0
1785,Q7INFODOWN,5.0
1788,Q7INFODOWN,5.0
1790,Q7INFODOWN,4.0
1792,Q7INFODOWN,4.0
1794,Q7INFODOWN,4.0
1795,Q7INFODOWN,5.0
1797,Q7INFODOWN,4.0
1798,Q7INFODOWN,4.0
1800,Q7INFODOWN,5.0
1802,Q7INFODOWN,3.0
1805,Q7INFODOWN,3.0
1808,Q7INFODOWN,5.0
1810,Q7INFODOWN,4.0
1811,Q7INFODOWN,4.0
1814,Q7INFODOWN,5.0
1815,Q7INFODOWN,4.0
1816,Q7INFODOWN,3.0
1817,Q7INFODOWN,5.0
1818,Q7INFODOWN,4.0
1820,Q7INFODOWN,5.0
1821,Q7INFODOWN,4.0
2616,Q7INFODOWN,5.0
1822,Q7INFODOWN,5.0
1825,Q7INFODOWN,5.0
1826,Q7INFODOWN,5.0
1829,Q7INFODOWN,3.0
1831,Q7INFODOWN,4.0
1832,Q7INFODOWN,5.0
1833,Q7INFODOWN,5.0
1834,Q7INFODOWN,4.0
1836,Q7INFODOWN,3.0
1837,Q7INFODOWN,4.0
1838,Q7INFODOWN,5.0
1843,Q7INFODOWN,5.0
1844,Q7INFODOWN,5.0
1845,Q7INFODOWN,3.0
1846,Q7INFODOWN,4.0
1847,Q7INFODOWN,4.0
1848,Q7INFODOWN,3.0
1849,Q7INFODOWN,5.0
1850,Q7INFODOWN,4.0
1851,Q7INFODOWN,5.0
1852,Q7INFODOWN,3.0
1853,Q7INFODOWN,4.0
1854,Q7INFODOWN,4.0
1855,Q7INFODOWN,5.0
1857,Q7INFODOWN,4.0
1858,Q7INFODOWN,3.0
1859,Q7INFODOWN,4.0
1860,Q7INFODOWN,3.0
1861,Q7INFODOWN,1.0
1863,Q7INFODOWN,4.0
1865,Q7INFODOWN,5.0
1868,Q7INFODOWN,5.0
1875,Q7INFODOWN,4.0
1876,Q7INFODOWN,4.0
1882,Q7INFODOWN,5.0
1883,Q7INFODOWN,4.0
1885,Q7INFODOWN,3.0
1886,Q7INFODOWN,4.0
1888,Q7INFODOWN,5.0
1889,Q7INFODOWN,4.0
1890,Q7INFODOWN,4.0
1892,Q7INFODOWN,4.0
1893,Q7INFODOWN,4.0
1894,Q7INFODOWN,4.0
1895,Q7INFODOWN,3.0
1897,Q7INFODOWN,4.0
1898,Q7INFODOWN,4.0
1899,Q7INFODOWN,5.0
1901,Q7INFODOWN,5.0
1906,Q7INFODOWN,5.0
1907,Q7INFODOWN,3.0
1909,Q7INFODOWN,5.0
1911,Q7INFODOWN,4.0
1913,Q7INFODOWN,5.0
1916,Q7INFODOWN,4.0
1918,Q7INFODOWN,5.0
1920,Q7INFODOWN,5.0
1922,Q7INFODOWN,5.0
1923,Q7INFODOWN,3.0
1924,Q7INFODOWN,4.0
1926,Q7INFODOWN,4.0
1927,Q7INFODOWN,5.0
1928,Q7INFODOWN,3.0
1929,Q7INFODOWN,3.0
1930,Q7INFODOWN,4.0
1931,Q7INFODOWN,5.0
1933,Q7INFODOWN,3.0
1934,Q7INFODOWN,5.0
1936,Q7INFODOWN,3.0
1937,Q7INFODOWN,4.0
1938,Q7INFODOWN,5.0
1939,Q7INFODOWN,3.0
1940,Q7INFODOWN,5.0
1941,Q7INFODOWN,4.0
1944,Q7INFODOWN,4.0
1945,Q7INFODOWN,2.0
1946,Q7INFODOWN,3.0
1947,Q7INFODOWN,5.0
1948,Q7INFODOWN,5.0
1950,Q7INFODOWN,1.0
1951,Q7INFODOWN,4.0
1958,Q7INFODOWN,5.0
1962,Q7INFODOWN,4.0
1963,Q7INFODOWN,4.0
1964,Q7INFODOWN,3.0
1965,Q7INFODOWN,4.0
1966,Q7INFODOWN,5.0
1968,Q7INFODOWN,3.0
1969,Q7INFODOWN,3.0
1970,Q7INFODOWN,4.0
1971,Q7INFODOWN,4.0
1972,Q7INFODOWN,4.0
1973,Q7INFODOWN,5.0
1975,Q7INFODOWN,4.0
1976,Q7INFODOWN,5.0
1977,Q7INFODOWN,3.0
1978,Q7INFODOWN,4.0
1979,Q7INFODOWN,5.0
1980,Q7INFODOWN,3.0
1981,Q7INFODOWN,4.0
1984,Q7INFODOWN,3.0
1986,Q7INFODOWN,3.0
1989,Q7INFODOWN,2.0
1991,Q7INFODOWN,5.0
1992,Q7INFODOWN,3.0
1993,Q7INFODOWN,3.0
1995,Q7INFODOWN,4.0
1997,Q7INFODOWN,4.0
2000,Q7INFODOWN,4.0
2003,Q7INFODOWN,5.0
2006,Q7INFODOWN,3.0
2007,Q7INFODOWN,5.0
2008,Q7INFODOWN,4.0
2009,Q7INFODOWN,4.0
2010,Q7INFODOWN,5.0
2011,Q7INFODOWN,3.0
2012,Q7INFODOWN,4.0
2014,Q7INFODOWN,4.0
2015,Q7INFODOWN,5.0
2020,Q7INFODOWN,4.0
2021,Q7INFODOWN,4.0
2022,Q7INFODOWN,5.0
2023,Q7INFODOWN,5.0
2024,Q7INFODOWN,2.0
2025,Q7INFODOWN,5.0
2026,Q7INFODOWN,3.0
2027,Q7INFODOWN,3.0
2029,Q7INFODOWN,5.0
2030,Q7INFODOWN,4.0
2032,Q7INFODOWN,5.0
2034,Q7INFODOWN,3.0
2035,Q7INFODOWN,4.0
2037,Q7INFODOWN,5.0
2038,Q7INFODOWN,3.0
2039,Q7INFODOWN,3.0
2042,Q7INFODOWN,3.0
2043,Q7INFODOWN,4.0
2044,Q7INFODOWN,3.0
2045,Q7INFODOWN,5.0
2046,Q7INFODOWN,4.0
2047,Q7INFODOWN,4.0
2049,Q7INFODOWN,4.0
2050,Q7INFODOWN,2.0
2057,Q7INFODOWN,4.0
2059,Q7INFODOWN,3.0
2061,Q7INFODOWN,4.0
2062,Q7INFODOWN,4.0
2064,Q7INFODOWN,4.0
2065,Q7INFODOWN,5.0
2066,Q7INFODOWN,4.0
2067,Q7INFODOWN,3.0
2068,Q7INFODOWN,2.0
2069,Q7INFODOWN,4.0
2070,Q7INFODOWN,5.0
2072,Q7INFODOWN,4.0
2074,Q7INFODOWN,2.0
2075,Q7INFODOWN,4.0
2076,Q7INFODOWN,5.0
2079,Q7INFODOWN,5.0
2080,Q7INFODOWN,5.0
2082,Q7INFODOWN,5.0
2084,Q7INFODOWN,5.0
2086,Q7INFODOWN,3.0
2089,Q7INFODOWN,5.0
2090,Q7INFODOWN,4.0
2091,Q7INFODOWN,5.0
2092,Q7INFODOWN,5.0
2093,Q7INFODOWN,4.0
2096,Q7INFODOWN,5.0
2097,Q7INFODOWN,3.0
2099,Q7INFODOWN,5.0
2100,Q7INFODOWN,1.0
2102,Q7INFODOWN,5.0
2103,Q7INFODOWN,4.0
2108,Q7INFODOWN,4.0
2117,Q7INFODOWN,5.0
2118,Q7INFODOWN,2.0
2119,Q7INFODOWN,5.0
2121,Q7INFODOWN,3.0
2122,Q7INFODOWN,3.0
2123,Q7INFODOWN,3.0
2124,Q7INFODOWN,4.0
2125,Q7INFODOWN,3.0
2126,Q7INFODOWN,3.0
2127,Q7INFODOWN,5.0
2128,Q7INFODOWN,3.0
2129,Q7INFODOWN,4.0
2131,Q7INFODOWN,3.0
2132,Q7INFODOWN,3.0
2134,Q7INFODOWN,4.0
2135,Q7INFODOWN,4.0
2136,Q7INFODOWN,4.0
2138,Q7INFODOWN,5.0
2140,Q7INFODOWN,3.0
2141,Q7INFODOWN,5.0
2142,Q7INFODOWN,4.0
2146,Q7INFODOWN,4.0
2147,Q7INFODOWN,4.0
2149,Q7INFODOWN,3.0
2150,Q7INFODOWN,3.0
2155,Q7INFODOWN,4.0
2156,Q7INFODOWN,2.0
2157,Q7INFODOWN,4.0
2158,Q7INFODOWN,3.0
2159,Q7INFODOWN,2.0
2162,Q7INFODOWN,4.0
2163,Q7INFODOWN,3.0
2165,Q7INFODOWN,5.0
2166,Q7INFODOWN,3.0
2169,Q7INFODOWN,4.0
2170,Q7INFODOWN,5.0
2171,Q7INFODOWN,3.0
2174,Q7INFODOWN,5.0
2175,Q7INFODOWN,3.0
2176,Q7INFODOWN,3.0
2181,Q7INFODOWN,3.0
2182,Q7INFODOWN,4.0
2183,Q7INFODOWN,4.0
2185,Q7INFODOWN,1.0
2186,Q7INFODOWN,4.0
2187,Q7INFODOWN,4.0
2189,Q7INFODOWN,3.0
2190,Q7INFODOWN,4.0
2191,Q7INFODOWN,5.0
2194,Q7INFODOWN,3.0
2195,Q7INFODOWN,4.0
2196,Q7INFODOWN,5.0
2198,Q7INFODOWN,4.0
2199,Q7INFODOWN,4.0
2203,Q7INFODOWN,4.0
2204,Q7INFODOWN,3.0
2206,Q7INFODOWN,3.0
2207,Q7INFODOWN,1.0
2208,Q7INFODOWN,3.0
2209,Q7INFODOWN,5.0
2210,Q7INFODOWN,4.0
2211,Q7INFODOWN,4.0
2213,Q7INFODOWN,2.0
2214,Q7INFODOWN,4.0
2216,Q7INFODOWN,2.0
2218,Q7INFODOWN,4.0
2219,Q7INFODOWN,1.0
2222,Q7INFODOWN,3.0
2223,Q7INFODOWN,5.0
2224,Q7INFODOWN,5.0
2226,Q7INFODOWN,1.0
2227,Q7INFODOWN,4.0
2228,Q7INFODOWN,4.0
2229,Q7INFODOWN,5.0
2231,Q7INFODOWN,3.0
2232,Q7INFODOWN,4.0
2237,Q7INFODOWN,3.0
2238,Q7INFODOWN,2.0
2239,Q7INFODOWN,4.0
2240,Q7INFODOWN,3.0
2241,Q7INFODOWN,5.0
2243,Q7INFODOWN,3.0
2245,Q7INFODOWN,4.0
2246,Q7INFODOWN,5.0
2250,Q7INFODOWN,4.0
2251,Q7INFODOWN,5.0
2252,Q7INFODOWN,2.0
2258,Q7INFODOWN,5.0
2259,Q7INFODOWN,3.0
2260,Q7INFODOWN,4.0
2262,Q7INFODOWN,4.0
2263,Q7INFODOWN,1.0
2264,Q7INFODOWN,5.0
2265,Q7INFODOWN,4.0
2266,Q7INFODOWN,2.0
2268,Q7INFODOWN,5.0
2270,Q7INFODOWN,4.0
2271,Q7INFODOWN,5.0
2276,Q7INFODOWN,3.0
2279,Q7INFODOWN,4.0
2282,Q7INFODOWN,5.0
2284,Q7INFODOWN,3.0
2286,Q7INFODOWN,5.0
2287,Q7INFODOWN,4.0
2288,Q7INFODOWN,5.0
2289,Q7INFODOWN,3.0
2290,Q7INFODOWN,3.0
2291,Q7INFODOWN,4.0
2292,Q7INFODOWN,5.0
2294,Q7INFODOWN,5.0
2295,Q7INFODOWN,4.0
2297,Q7INFODOWN,3.0
2299,Q7INFODOWN,3.0
2301,Q7INFODOWN,4.0
2302,Q7INFODOWN,5.0
2304,Q7INFODOWN,3.0
2307,Q7INFODOWN,3.0
2310,Q7INFODOWN,3.0
2311,Q7INFODOWN,2.0
2313,Q7INFODOWN,4.0
2314,Q7INFODOWN,4.0
2315,Q7INFODOWN,3.0
2317,Q7INFODOWN,5.0
2318,Q7INFODOWN,5.0
2321,Q7INFODOWN,4.0
2325,Q7INFODOWN,5.0
2326,Q7INFODOWN,5.0
2327,Q7INFODOWN,5.0
2330,Q7INFODOWN,4.0
2333,Q7INFODOWN,5.0
2336,Q7INFODOWN,3.0
2340,Q7INFODOWN,3.0
2342,Q7INFODOWN,5.0
2343,Q7INFODOWN,1.0
2345,Q7INFODOWN,4.0
2347,Q7INFODOWN,3.0
2349,Q7INFODOWN,4.0
2350,Q7INFODOWN,3.0
2352,Q7INFODOWN,4.0
2355,Q7INFODOWN,5.0
2357,Q7INFODOWN,3.0
2360,Q7INFODOWN,4.0
2362,Q7INFODOWN,5.0
2364,Q7INFODOWN,5.0
2366,Q7INFODOWN,5.0
2368,Q7INFODOWN,3.0
2371,Q7INFODOWN,3.0
2372,Q7INFODOWN,4.0
2374,Q7INFODOWN,4.0
2375,Q7INFODOWN,5.0
2377,Q7INFODOWN,3.0
2378,Q7INFODOWN,4.0
2379,Q7INFODOWN,5.0
2380,Q7INFODOWN,4.0
2383,Q7INFODOWN,5.0
2386,Q7INFODOWN,4.0
2388,Q7INFODOWN,4.0
2389,Q7INFODOWN,5.0
2390,Q7INFODOWN,5.0
2392,Q7INFODOWN,5.0
2393,Q7INFODOWN,5.0
2398,Q7INFODOWN,3.0
2400,Q7INFODOWN,4.0
2401,Q7INFODOWN,5.0
2403,Q7INFODOWN,3.0
2406,Q7INFODOWN,5.0
2408,Q7INFODOWN,3.0
2410,Q7INFODOWN,3.0
2411,Q7INFODOWN,4.0
2413,Q7INFODOWN,5.0
2414,Q7INFODOWN,4.0
2419,Q7INFODOWN,4.0
2420,Q7INFODOWN,5.0
2421,Q7INFODOWN,4.0
2422,Q7INFODOWN,5.0
2425,Q7INFODOWN,4.0
2427,Q7INFODOWN,2.0
2429,Q7INFODOWN,3.0
2433,Q7INFODOWN,3.0
2434,Q7INFODOWN,4.0
2435,Q7INFODOWN,4.0
2436,Q7INFODOWN,4.0
2439,Q7INFODOWN,2.0
2440,Q7INFODOWN,4.0
2441,Q7INFODOWN,3.0
2444,Q7INFODOWN,4.0
2445,Q7INFODOWN,3.0
2447,Q7INFODOWN,5.0
2449,Q7INFODOWN,4.0
2450,Q7INFODOWN,4.0
2452,Q7INFODOWN,4.0
2453,Q7INFODOWN,4.0
2454,Q7INFODOWN,3.0
2456,Q7INFODOWN,4.0
2457,Q7INFODOWN,4.0
2463,Q7INFODOWN,3.0
2464,Q7INFODOWN,4.0
2465,Q7INFODOWN,5.0
2468,Q7INFODOWN,3.0
2469,Q7INFODOWN,3.0
2471,Q7INFODOWN,4.0
2472,Q7INFODOWN,2.0
2473,Q7INFODOWN,3.0
2476,Q7INFODOWN,4.0
2480,Q7INFODOWN,4.0
2483,Q7INFODOWN,4.0
2485,Q7INFODOWN,2.0
2486,Q7INFODOWN,5.0
2487,Q7INFODOWN,4.0
2488,Q7INFODOWN,3.0
2491,Q7INFODOWN,4.0
2492,Q7INFODOWN,2.0
2493,Q7INFODOWN,4.0
2495,Q7INFODOWN,4.0
2496,Q7INFODOWN,5.0
2497,Q7INFODOWN,5.0
2498,Q7INFODOWN,4.0
2504,Q7INFODOWN,3.0
2506,Q7INFODOWN,3.0
2507,Q7INFODOWN,5.0
2509,Q7INFODOWN,5.0
2512,Q7INFODOWN,5.0
2515,Q7INFODOWN,4.0
2520,Q7INFODOWN,4.0
2522,Q7INFODOWN,5.0
2528,Q7INFODOWN,3.0
2530,Q7INFODOWN,3.0
2532,Q7INFODOWN,4.0
2534,Q7INFODOWN,3.0
2535,Q7INFODOWN,3.0
2536,Q7INFODOWN,4.0
2538,Q7INFODOWN,3.0
2539,Q7INFODOWN,3.0
2540,Q7INFODOWN,2.0
2542,Q7INFODOWN,4.0
2543,Q7INFODOWN,3.0
2544,Q7INFODOWN,4.0
2545,Q7INFODOWN,4.0
2549,Q7INFODOWN,3.0
2550,Q7INFODOWN,3.0
2551,Q7INFODOWN,3.0
2556,Q7INFODOWN,5.0
2561,Q7INFODOWN,4.0
2562,Q7INFODOWN,4.0
2570,Q7INFODOWN,4.0
2572,Q7INFODOWN,4.0
2574,Q7INFODOWN,2.0
2577,Q7INFODOWN,4.0
2580,Q7INFODOWN,4.0
2581,Q7INFODOWN,5.0
2582,Q7INFODOWN,3.0
2583,Q7INFODOWN,4.0
2585,Q7INFODOWN,5.0
2588,Q7INFODOWN,4.0
2589,Q7INFODOWN,4.0
2591,Q7INFODOWN,5.0
2592,Q7INFODOWN,4.0
2593,Q7INFODOWN,4.0
2594,Q7INFODOWN,5.0
2599,Q7INFODOWN,4.0
2600,Q7INFODOWN,5.0
2602,Q7INFODOWN,4.0
2603,Q7INFODOWN,4.0
2607,Q7INFODOWN,3.0
2608,Q7INFODOWN,4.0
2609,Q7INFODOWN,4.0
2610,Q7INFODOWN,5.0
2611,Q7INFODOWN,4.0
2612,Q7INFODOWN,2.0
2614,Q7INFODOWN,5.0
2615,Q7INFODOWN,3.0
2617,Q7INFODOWN,4.0
2619,Q7INFODOWN,5.0
2620,Q7INFODOWN,5.0
2622,Q7INFODOWN,4.0
2623,Q7INFODOWN,3.0
2625,Q7INFODOWN,5.0
2628,Q7INFODOWN,5.0
2630,Q7INFODOWN,3.0
2631,Q7INFODOWN,2.0
2634,Q7INFODOWN,3.0
2637,Q7INFODOWN,4.0
2638,Q7INFODOWN,4.0
2639,Q7INFODOWN,5.0
2641,Q7INFODOWN,3.0
2642,Q7INFODOWN,5.0
2643,Q7INFODOWN,4.0
2644,Q7INFODOWN,5.0
2645,Q7INFODOWN,4.0
2646,Q7INFODOWN,4.0
2647,Q7INFODOWN,4.0
2649,Q7INFODOWN,3.0
2650,Q7INFODOWN,4.0
2651,Q7INFODOWN,5.0
2652,Q7INFODOWN,4.0
2655,Q7INFODOWN,4.0
2656,Q7INFODOWN,5.0
2658,Q7INFODOWN,4.0
2659,Q7INFODOWN,4.0
2661,Q7INFODOWN,4.0
2662,Q7INFODOWN,5.0
2664,Q7INFODOWN,5.0
2665,Q7INFODOWN,5.0
2666,Q7INFODOWN,4.0
2668,Q7INFODOWN,3.0
2670,Q7INFODOWN,3.0
2671,Q7INFODOWN,5.0
2672,Q7INFODOWN,4.0
2673,Q7INFODOWN,4.0
2674,Q7INFODOWN,4.0
2675,Q7INFODOWN,4.0
2677,Q7INFODOWN,3.0
2678,Q7INFODOWN,4.0
2680,Q7INFODOWN,2.0
2681,Q7INFODOWN,5.0
2699,Q7INFODOWN,4.0
2682,Q7INFODOWN,2.0
2683,Q7INFODOWN,3.0
2686,Q7INFODOWN,4.0
2690,Q7INFODOWN,3.0
2694,Q7INFODOWN,3.0
2695,Q7INFODOWN,4.0
2697,Q7INFODOWN,1.0
2698,Q7INFODOWN,4.0
2701,Q7INFODOWN,4.0
2702,Q7INFODOWN,4.0
2703,Q7INFODOWN,3.0
2704,Q7INFODOWN,5.0
2705,Q7INFODOWN,3.0
2707,Q7INFODOWN,3.0
2709,Q7INFODOWN,5.0
2710,Q7INFODOWN,4.0
2713,Q7INFODOWN,4.0
2715,Q7INFODOWN,3.0
2716,Q7INFODOWN,4.0
2718,Q7INFODOWN,5.0
2719,Q7INFODOWN,5.0
2720,Q7INFODOWN,2.0
2722,Q7INFODOWN,4.0
2723,Q7INFODOWN,3.0
2725,Q7INFODOWN,5.0
2727,Q7INFODOWN,4.0
2728,Q7INFODOWN,4.0
2729,Q7INFODOWN,5.0
2730,Q7INFODOWN,4.0
2731,Q7INFODOWN,5.0
2732,Q7INFODOWN,4.0
2734,Q7INFODOWN,5.0
2735,Q7INFODOWN,3.0
2736,Q7INFODOWN,5.0
2737,Q7INFODOWN,4.0
2738,Q7INFODOWN,5.0
2739,Q7INFODOWN,2.0
2740,Q7INFODOWN,3.0
2741,Q7INFODOWN,4.0
2742,Q7INFODOWN,4.0
2743,Q7INFODOWN,4.0
2744,Q7INFODOWN,5.0
2746,Q7INFODOWN,3.0
2747,Q7INFODOWN,3.0
2748,Q7INFODOWN,4.0
2749,Q7INFODOWN,4.0
2750,Q7INFODOWN,3.0
2753,Q7INFODOWN,2.0
2754,Q7INFODOWN,3.0
2755,Q7INFODOWN,5.0
2756,Q7INFODOWN,2.0
2758,Q7INFODOWN,4.0
2759,Q7INFODOWN,4.0
2760,Q7INFODOWN,5.0
2761,Q7INFODOWN,3.0
2763,Q7INFODOWN,3.0
2765,Q7INFODOWN,4.0
2766,Q7INFODOWN,3.0
2767,Q7INFODOWN,5.0
2770,Q7INFODOWN,5.0
2771,Q7INFODOWN,3.0
2774,Q7INFODOWN,4.0
2775,Q7INFODOWN,4.0
2777,Q7INFODOWN,5.0
2779,Q7INFODOWN,5.0
2780,Q7INFODOWN,4.0
2781,Q7INFODOWN,4.0
2782,Q7INFODOWN,3.0
2784,Q7INFODOWN,4.0
2785,Q7INFODOWN,5.0
2786,Q7INFODOWN,3.0
2788,Q7INFODOWN,3.0
2790,Q7INFODOWN,2.0
2792,Q7INFODOWN,5.0
2794,Q7INFODOWN,5.0
2796,Q7INFODOWN,5.0
2798,Q7INFODOWN,3.0
2799,Q7INFODOWN,5.0
2800,Q7INFODOWN,5.0
2802,Q7INFODOWN,4.0
2803,Q7INFODOWN,4.0
2804,Q7INFODOWN,5.0
2805,Q7INFODOWN,3.0
2808,Q7INFODOWN,4.0
2809,Q7INFODOWN,3.0
2810,Q7INFODOWN,4.0
2811,Q7INFODOWN,4.0
2813,Q7INFODOWN,4.0
2815,Q7INFODOWN,3.0
2816,Q7INFODOWN,3.0
2817,Q7INFODOWN,3.0
2818,Q7INFODOWN,5.0
2819,Q7INFODOWN,3.0
2821,Q7INFODOWN,5.0
2822,Q7INFODOWN,3.0
2824,Q7INFODOWN,4.0
2828,Q7INFODOWN,4.0
2829,Q7INFODOWN,4.0
2832,Q7INFODOWN,3.0
2835,Q7INFODOWN,5.0
2836,Q7INFODOWN,3.0
2838,Q7INFODOWN,3.0
2839,Q7INFODOWN,5.0
2840,Q7INFODOWN,4.0
2841,Q7INFODOWN,5.0
2843,Q7INFODOWN,5.0
2844,Q7INFODOWN,3.0
2849,Q7INFODOWN,4.0
2850,Q7INFODOWN,4.0
2851,Q7INFODOWN,4.0
2852,Q7INFODOWN,5.0
2853,Q7INFODOWN,5.0
2855,Q7INFODOWN,5.0
2856,Q7INFODOWN,4.0
8001,Q7INFODOWN,5.0
8002,Q7INFODOWN,5.0
8003,Q7INFODOWN,4.0
8004,Q7INFODOWN,5.0
8005,Q7INFODOWN,5.0
9002,Q7INFODOWN,5.0
9006,Q7INFODOWN,3.0
9008,Q7INFODOWN,4.0
2,Q7INFOUP,3.0
4,Q7INFOUP,3.0
5,Q7INFOUP,4.0
7,Q7INFOUP,4.0
9,Q7INFOUP,5.0
12,Q7INFOUP,3.0
13,Q7INFOUP,3.0
14,Q7INFOUP,5.0
16,Q7INFOUP,5.0
18,Q7INFOUP,3.0
22,Q7INFOUP,4.0
24,Q7INFOUP,3.0
25,Q7INFOUP,3.0
26,Q7INFOUP,4.0
27,Q7INFOUP,4.0
28,Q7INFOUP,4.0
29,Q7INFOUP,2.0
30,Q7INFOUP,3.0
31,Q7INFOUP,5.0
32,Q7INFOUP,1.0
33,Q7INFOUP,5.0
34,Q7INFOUP,5.0
35,Q7INFOUP,3.0
36,Q7INFOUP,4.0
38,Q7INFOUP,4.0
40,Q7INFOUP,4.0
41,Q7INFOUP,4.0
42,Q7INFOUP,4.0
45,Q7INFOUP,5.0
46,Q7INFOUP,5.0
48,Q7INFOUP,3.0
51,Q7INFOUP,3.0
53,Q7INFOUP,4.0
54,Q7INFOUP,4.0
56,Q7INFOUP,2.0
57,Q7INFOUP,4.0
58,Q7INFOUP,5.0
59,Q7INFOUP,5.0
60,Q7INFOUP,4.0
61,Q7INFOUP,4.0
62,Q7INFOUP,5.0
66,Q7INFOUP,3.0
67,Q7INFOUP,4.0
68,Q7INFOUP,5.0
408,Q7INFOUP,5.0
69,Q7INFOUP,4.0
70,Q7INFOUP,5.0
71,Q7INFOUP,3.0
72,Q7INFOUP,3.0
73,Q7INFOUP,4.0
74,Q7INFOUP,3.0
75,Q7INFOUP,4.0
76,Q7INFOUP,2.0
77,Q7INFOUP,3.0
78,Q7INFOUP,3.0
80,Q7INFOUP,4.0
611,Q7INFOUP,3.0
85,Q7INFOUP,4.0
88,Q7INFOUP,5.0
89,Q7INFOUP,5.0
93,Q7INFOUP,3.0
96,Q7INFOUP,5.0
97,Q7INFOUP,2.0
98,Q7INFOUP,4.0
99,Q7INFOUP,4.0
100,Q7INFOUP,4.0
105,Q7INFOUP,3.0
109,Q7INFOUP,3.0
110,Q7INFOUP,4.0
111,Q7INFOUP,5.0
113,Q7INFOUP,5.0
114,Q7INFOUP,5.0
116,Q7INFOUP,4.0
118,Q7INFOUP,5.0
119,Q7INFOUP,5.0
120,Q7INFOUP,4.0
122,Q7INFOUP,5.0
125,Q7INFOUP,5.0
133,Q7INFOUP,3.0
135,Q7INFOUP,2.0
136,Q7INFOUP,5.0
137,Q7INFOUP,3.0
139,Q7INFOUP,4.0
144,Q7INFOUP,2.0
146,Q7INFOUP,3.0
147,Q7INFOUP,4.0
148,Q7INFOUP,4.0
150,Q7INFOUP,4.0
151,Q7INFOUP,5.0
153,Q7INFOUP,3.0
154,Q7INFOUP,5.0
156,Q7INFOUP,4.0
158,Q7INFOUP,4.0
160,Q7INFOUP,3.0
161,Q7INFOUP,5.0
164,Q7INFOUP,4.0
165,Q7INFOUP,5.0
167,Q7INFOUP,4.0
168,Q7INFOUP,2.0
169,Q7INFOUP,5.0
171,Q7INFOUP,5.0
174,Q7INFOUP,5.0
177,Q7INFOUP,4.0
180,Q7INFOUP,5.0
181,Q7INFOUP,2.0
183,Q7INFOUP,4.0
187,Q7INFOUP,4.0
188,Q7INFOUP,3.0
189,Q7INFOUP,3.0
192,Q7INFOUP,5.0
193,Q7INFOUP,4.0
197,Q7INFOUP,5.0
198,Q7INFOUP,5.0
200,Q7INFOUP,4.0
201,Q7INFOUP,5.0
202,Q7INFOUP,5.0
203,Q7INFOUP,4.0
204,Q7INFOUP,4.0
207,Q7INFOUP,4.0
208,Q7INFOUP,5.0
209,Q7INFOUP,5.0
211,Q7INFOUP,4.0
217,Q7INFOUP,4.0
218,Q7INFOUP,3.0
612,Q7INFOUP,5.0
221,Q7INFOUP,3.0
223,Q7INFOUP,4.0
224,Q7INFOUP,4.0
225,Q7INFOUP,5.0
227,Q7INFOUP,5.0
228,Q7INFOUP,4.0
229,Q7INFOUP,2.0
230,Q7INFOUP,1.0
231,Q7INFOUP,1.0
233,Q7INFOUP,5.0
236,Q7INFOUP,1.0
237,Q7INFOUP,2.0
696,Q7INFOUP,4.0
240,Q7INFOUP,4.0
243,Q7INFOUP,3.0
245,Q7INFOUP,3.0
246,Q7INFOUP,3.0
247,Q7INFOUP,2.0
248,Q7INFOUP,3.0
249,Q7INFOUP,3.0
250,Q7INFOUP,4.0
251,Q7INFOUP,3.0
252,Q7INFOUP,5.0
253,Q7INFOUP,4.0
254,Q7INFOUP,4.0
255,Q7INFOUP,4.0
256,Q7INFOUP,5.0
258,Q7INFOUP,5.0
260,Q7INFOUP,3.0
262,Q7INFOUP,4.0
263,Q7INFOUP,3.0
264,Q7INFOUP,5.0
265,Q7INFOUP,4.0
266,Q7INFOUP,5.0
269,Q7INFOUP,4.0
270,Q7INFOUP,4.0
271,Q7INFOUP,4.0
272,Q7INFOUP,4.0
273,Q7INFOUP,4.0
274,Q7INFOUP,5.0
275,Q7INFOUP,3.0
276,Q7INFOUP,5.0
277,Q7INFOUP,4.0
278,Q7INFOUP,5.0
279,Q7INFOUP,5.0
280,Q7INFOUP,4.0
283,Q7INFOUP,5.0
284,Q7INFOUP,5.0
285,Q7INFOUP,5.0
286,Q7INFOUP,2.0
288,Q7INFOUP,5.0
289,Q7INFOUP,3.0
293,Q7INFOUP,4.0
294,Q7INFOUP,5.0
296,Q7INFOUP,4.0
298,Q7INFOUP,5.0
300,Q7INFOUP,5.0
301,Q7INFOUP,4.0
303,Q7INFOUP,4.0
305,Q7INFOUP,5.0
